VisitorID;Proj_Group;Proj_Segment;Proj_Type;Visitor_Group;Visitor_Gender;Question_Age;Question_Budget;Question_HHIncome;Question_InstallmentMonthly;Question_MarriageStatus;Question_Nationality;Question_Occupation;Question_P_Income;Question_TimeToMoveIn;Target
87244;Outer;B;Standard Units;Outer;M;31 - 35;10,3;385633;93550;Married with Children;;Business Employee;;;0
80514;Urban;D;Standard Units;Major;F;25 - 30;4,5;111035;;Married;;Business Employee;;;0
62150;Outer;D;Standard Units;Other;M;;5,5;;;Single;;;120000;;0
38646;Major;D;Standard Units;Major;F;31 - 35;5,5;231248;;Married with Children;;Business Owner;85000;;0
32340;Urban;B;Standard Units;Major;F;;8,5;;;;;;;;0
27512;Outer;B;Standard Units;Outer;F;< 25;7;158078;;Married;;Business Owner;85000;;0
84222;Other;B;Premium Units;;M;46 - 50;4,5;;;;Non-India;;;;0
57420;Outer;B;Standard Units;Outer;M;41 - 45;10,5;364483;;Single;;Business Employee;185000;;0
4572;Outer;B;Standard Units;Outer;F;31 - 35;10,3;295451;46818;Single;India;Business Owner;;;0
96746;Outer;B;Standard Units;Outer;F;25 - 30;6,5;177717;38547;Married with Children;;Business Employee;;;0
35138;Outer;D;Standard Units;;F;31 - 35;5,5;525996;;Single;;Business Employee;160000;;0
17731;Outer;B;Standard Units;Outer;F;41 - 45;8,5;365946;49068;Single;;Civil Servant;;;0
116978;Outer;B;Standard Units;;M;25 - 30;5,5;80120;38793;Single;;Business Owner;;;0
111723;Outer;B;Standard Units;Outer;M;25 - 30;5,5;233403;60568;Single;;Civil Servant;;;0
29044;Outer;C;Standard Units;Outer;M;31 - 35;4,5;557838;;Married;;Business Owner;;;0
14438;Outer;B;Standard Units;Outer;M;31 - 35;4,5;113342;;Single;;Business Owner;75000;;1
42889;Other;D;Premium Units;Major;M;41 - 45;3,5;85699;30505;Single;;Other(Please specify);85000;;0
77608;Outer;C;Premium Units;;M;< 25;5,5;174449;28987;Single;;Business Employee;;;0
101367;Major;D;Premium Units;Major;F;41 - 45;2,5;;;Married with Children;India;;;;0
94724;Urban;B;Standard Units;;F;31 - 35;11,3;255318;82966;Single;;Civil Servant;;;0
28773;Outer;B;Standard Units;Outer;M;31 - 35;4,5;134226;;Married;;Business Owner;95000;;0
33499;Outer;C;Standard Units;Outer;F;25 - 30;7;148308;;Single;;Business Employee;120000;;0
41076;Outer;C;Standard Units;;F;31 - 35;8;169794;;Single;;Business Employee;85000;;0
74154;Other;B;Premium Units;;F;36 - 40;;512096;;Married with Children;Non-India;Business Employee;;;0
93965;Urban;D;Standard Units;Outer;M;25 - 30;5,5;160529;28690;Single;;Business Employee;;;0
106170;Major;D;Premium Units;Major;F;46 - 50;3,5;;;Married with Children;India;Civil Servant;;;0
45809;Major;C;Premium Units;Major;F;25 - 30;6,5;139226;;Married with Children;;Business Owner;85000;;0
67551;Outer;B;Standard Units;Outer;M;36 - 40;7,5;245664;55824;Married with Children;;Business Employee;;;0
116808;Urban;D;Standard Units;;F;31 - 35;4,5;224472;40945;Single;India;Business Employee;;;0
99674;Urban;B;Premium Units;;M;;3,5;50388;19082;Single;India;Business Employee;;;0
43132;Outer;B;Standard Units;Outer;M;31 - 35;7;219276;;Single;;Business Employee;95000;;0
91818;Major;D;Premium Units;Outer;F;;;;;;;;;;1
116104;Urban;D;Standard Units;Other;M;25 - 30;4,5;143692;40326;Married;India;Business Employee;;;0
50133;Urban;D;Standard Units;Outer;;31 - 35;5,5;226276;;Married with Children;;Business Owner;185000;;0
89169;Urban;B;Standard Units;Major;F;25 - 30;7,5;285714;45261;Married with Children;India;Business Owner;;;0
10931;Outer;C;Standard Units;;F;46 - 50;5,5;170057;;Married with Children;;Civil Servant;85000;;0
57922;Urban;C;Standard Units;Other;M;31 - 35;6,5;213576;;Married with Children;;Business Owner;140000;;0
6677;Urban;B;Standard Units;Major;F;36 - 40;6,5;308669;47989;;;Business Employee;120000;4,5;0
113604;Outer;B;Standard Units;;M;36 - 40;9,75;80596;58777;Married;;Business Owner;;;0
102284;Major;D;Premium Units;Major;M;36 - 40;2,5;153623;23987;;India;Business Employee;;;1
31951;Major;C;Premium Units;Outer;M;25 - 30;5,5;;;;;;;;0
81295;Outer;A;Standard Units;Outer;M;31 - 35;13,5;274848;124226;Married with Children;India;Business Owner;;;1
47445;Outer;B;Standard Units;Central;F;31 - 35;14,5;439938;;Single;;Business Employee;120000;;0
39217;Urban;B;Premium Units;Major;F;36 - 40;6,5;447600;55306;Married;India;Civil Servant;;;0
73914;Urban;B;Standard Units;Major;M;41 - 45;9,75;439293;66783;Married with Children;;Business Employee;;;0
87036;Outer;B;Standard Units;;M;31 - 35;9,75;195381;68365;Married;;Business Owner;;;0
40449;Outer;D;Standard Units;Major;M;25 - 30;5,5;288140;32216;Single;;Business Owner;;;0
69477;Major;D;Premium Units;Major;F;31 - 35;2,5;49451;18017;Single;;Business Employee;;;0
12409;Urban;B;Standard Units;Outer;F;< 25;9,5;697332;;Married;;Business Employee;75000;;0
109465;Major;D;Premium Units;;M;;3,5;;35277;Single;India;Business Employee;;;0
88835;Outer;B;Standard Units;;F;25 - 30;9,75;127797;20780;Single;;Business Employee;;;0
77326;Outer;B;Standard Units;;M;31 - 35;14,5;414294;124644;Single;;Business Owner;;;0
53711;Major;D;Premium Units;;M;25 - 30;2,5;261530;;Single;;Business Employee;95000;;0
103924;Urban;D;Standard Units;Other;M;46 - 50;4,5;210285;;Single;India;Business Employee;;;0
99947;Urban;D;Standard Units;Major;M;41 - 45;4,5;84505;38853;Married with Children;;Civil Servant;;;0
7876;Outer;B;Standard Units;;M;31 - 35;5,5;386621;;Married;;Business Owner;185000;;0
44926;Major;C;Standard Units;Major;F;31 - 35;4,5;79226;;Single;;Business Owner;75000;;0
20993;Outer;C;Standard Units;Outer;F;41 - 45;;529249;;Married with Children;;Business Owner;;;0
5553;Major;C;Premium Units;Outer;F;;;;;;;;;;0
38905;Outer;B;Standard Units;Outer;M;36 - 40;19,5;440045;113845;;;Business Employee;;;0
94165;Urban;B;Standard Units;Major;F;25 - 30;7,5;;;Single;;Other(Please specify);;;1
11070;Outer;B;Standard Units;Outer;M;< 25;5,5;504109;;Single;;Business Owner;95000;;0
46062;Urban;B;Standard Units;Major;F;31 - 35;7;147756;89312;Married with Children;;Business Employee;160000;;0
20290;Outer;B;Standard Units;Outer;F;41 - 45;5,5;383553;;Married with Children;;Business Owner;300000;;0
42497;Urban;B;Standard Units;Major;M;25 - 30;7,5;320504;57057;Married;;Business Owner;;;0
65875;Urban;C;Standard Units;Major;F;25 - 30;2,5;63230;25115;Single;;Other(Please specify);;;0
115554;Urban;D;Standard Units;Central;M;31 - 35;5,5;150724;46779;Married with Children;India;Business Employee;;;0
105839;Outer;D;Standard Units;;F;41 - 45;7,5;161105;102279;Married with Children;India;Business Employee;;;0
79451;Major;B;Standard Units;Outer;M;31 - 35;13,5;552322;Cash;Single;;Business Owner;;;0
71199;Outer;B;Standard Units;;M;51 +;7,5;228292;70509;Single;;Business Employee;;;0
42912;Outer;C;Standard Units;Outer;F;31 - 35;7;294829;;Married;;Other(Please specify);120000;;0
3874;Central;B;Premium Units;;F;< 25;11,3;281600;56006;Married;;Business Owner;185000;;0
96943;Major;B;Premium Units;;M;;3,5;;;;;;;;0
20729;Outer;C;Standard Units;Central;F;36 - 40;4,5;208732;;Married with Children;;Business Owner;85000;;1
68555;Major;C;Premium Units;Major;F;36 - 40;2,5;290168;35693;Married with Children;;Business Owner;;;0
111532;Urban;C;Standard Units;;F;25 - 30;5,5;185855;44590;Single;India;Business Employee;;;0
48333;Urban;D;Premium Units;Major;F;;;;;;;;;;1
82612;Major;D;Premium Units;;F;31 - 35;4,5;182455;41704;;;Business Employee;;;0
99566;Major;C;Premium Units;Major;M;31 - 35;4,5;157280;34052;Single;India;Business Owner;;;0
87947;Outer;C;Standard Units;Outer;M;31 - 35;13,5;278277;78544;Married;;Civil Servant;;;0
59780;Other;B;Premium Units;Major;M;51 +;5,5;379380;;Married;;;;;0
70731;Other;B;Premium Units;;M;25 - 30;;599660;;Single;India;Business Employee;;;0
19758;Outer;C;Standard Units;Outer;F;41 - 45;4,5;228037;;Single;;Civil Servant;85000;;0
28453;Other;D;Premium Units;Outer;F;31 - 35;3,5;277896;18907;Single;;Business Employee;95000;;0
21110;Outer;C;Standard Units;Outer;M;51 +;4,5;336160;;Married with Children;;Business Owner;105000;;1
10760;Outer;B;Premium Units;;F;;;;;;;;;;0
85258;Outer;C;Standard Units;Outer;F;25 - 30;9,75;247340;58745;Single;;Business Employee;;;0
1122;Urban;B;Premium Units;Outer;M;36 - 40;2,5;467387;44142;Married with Children;India;Business Employee;;;1
100206;Urban;B;Standard Units;Outer;F;31 - 35;5,5;140382;36690;Single;India;Business Employee;;;0
84911;Major;C;Premium Units;;F;31 - 35;;;;Married;;Business Employee;;;0
105733;Other;B;Premium Units;Outer;F;25 - 30;4,5;153915;46270;Single;India;Business Employee;;;0
61008;Major;C;Premium Units;;F;51 +;2,5;143829;Cash;Married with Children;Non-India;Other(Please specify);;;0
71808;Urban;B;Premium Units;Outer;M;;4,5;;;;;;;;0
83067;Urban;C;Standard Units;Major;M;25 - 30;3,5;272569;Cash;Single;;Business Owner;;;0
89355;Outer;B;Standard Units;Outer;M;46 - 50;14,5;587946;77420;Married with Children;India;Business Owner;;;0
43331;Outer;B;Standard Units;Outer;M;36 - 40;7;604041;;Married;;Civil Servant;;;0
116252;Other;B;Premium Units;;F;51 +;10,3;;52903;Married with Children;India;;;;0
1091;Outer;C;Standard Units;Central;M;41 - 45;;173790;;Married;;;95000;;1
93497;Outer;B;Standard Units;;M;41 - 45;8,75;301978;86683;Single;;Business Employee;;;0
98009;Urban;C;Standard Units;;F;31 - 35;8,5;;;Single;;Business Owner;;;0
12744;Outer;B;Standard Units;;;< 25;4,5;95175;;Single;;Business Owner;75000;;0
61722;Outer;C;Standard Units;Outer;F;31 - 35;9,5;579675;;Married with Children;;Business Owner;225000;;0
33559;Outer;B;Standard Units;Outer;M;36 - 40;5,5;71529;;Married;;Business Owner;95000;;1
61074;Other;B;Premium Units;;F;46 - 50;7,5;657681;;Married with Children;;;;;0
4870;Outer;B;Standard Units;Outer;F;;14,5;;;;;;;;0
1299;Outer;B;Standard Units;Outer;M;41 - 45;14,5;646672;Cash;Married with Children;;Business Owner;;;0
36326;Urban;C;Standard Units;;M;31 - 35;7;215138;;Married with Children;;Business Employee;160000;;0
57766;Outer;D;Premium Units;Outer;F;;3,5;;;;;;;;0
105028;Major;B;Premium Units;Outer;M;36 - 40;8,5;;;Married;;Business Employee;;;0
44344;Outer;C;Standard Units;;F;51 +;8;104505;;Married with Children;;Business Employee;160000;;0
28586;Outer;B;Standard Units;Outer;M;< 25;4,5;200485;;Single;;Business Owner;95000;;0
79145;Urban;B;Standard Units;Major;M;< 25;10,3;390207;58320;Married;;Business Employee;;;0
2625;Outer;C;Standard Units;Central;M;31 - 35;14,5;284988;;Married with Children;;Business Owner;300000;;0
62689;Major;D;Premium Units;Major;F;36 - 40;2,5;183610;34887;Single;;Business Owner;;;1
72654;Urban;D;Premium Units;Major;M;;3,5;;;;;;;;0
95672;Urban;D;Standard Units;Major;M;41 - 45;5,5;114604;41747;Married with Children;;Business Owner;;;0
86133;Major;B;Standard Units;Other;M;;;;;Married with Children;;Civil Servant;;;0
25097;Outer;B;Standard Units;Outer;M;36 - 40;5,5;553072;;Married;;Business Owner;300000;;0
81077;Other;C;Premium Units;;F;;4,5;;;;India;;;;0
85495;Urban;B;Premium Units;;M;;3,5;;30974;;;;;;0
52515;Outer;B;Standard Units;;;36 - 40;6,5;;;Married;;;;;0
91768;Other;B;Premium Units;;F;41 - 45;;;;Married with Children;Non-India;Business Employee;;;0
4531;Outer;C;Standard Units;;M;< 25;5,5;686250;;Single;;Business Owner;75000;;0
108789;Outer;B;Premium Units;;F;31 - 35;4,5;227315;61529;Married;Non-India;Other(Please specify);;;0
113949;Outer;C;Standard Units;Outer;M;51 +;8,75;269589;73364;Married with Children;India;Other(Please specify);;;0
17080;Outer;B;Standard Units;Outer;F;31 - 35;7;;;Single;;Civil Servant;120000;;0
66492;Outer;B;Standard Units;Outer;F;36 - 40;3,5;178142;;Single;;Business Owner;75000;;0
31619;Outer;B;Standard Units;;F;;;;;;;;;;0
101035;Urban;D;Premium Units;Central;M;31 - 35;2,5;123809;25846;Single;India;Business Employee;;;1
65895;Urban;D;Standard Units;Major;F;31 - 35;7,5;213511;44320;Single;;Business Owner;;;0
115162;Urban;D;Standard Units;;F;46 - 50;6,5;120587;90443;Married with Children;;Business Owner;;;0
112962;Outer;B;Premium Units;;M;31 - 35;5,5;252753;37597;Single;India;Business Employee;;;0
9114;Urban;B;Standard Units;Outer;F;36 - 40;8,75;;58109;Single;;Business Owner;;;0
29531;Outer;B;Standard Units;Outer;M;51 +;13,5;678142;;Single;;Civil Servant;225000;;0
29344;Outer;B;Standard Units;Outer;F;< 25;4,5;169304;;Married;;Business Owner;75000;;0
106431;Outer;B;Standard Units;Outer;M;36 - 40;7,5;287480;54820;Single;India;Business Employee;;;0
60477;Urban;B;Premium Units;;F;;;;;Single;;;;;0
2939;Outer;C;Standard Units;Outer;F;36 - 40;6,5;256093;;Married with Children;;Civil Servant;85000;;1
50590;Outer;B;Standard Units;Outer;M;25 - 30;10,5;373349;;Single;;Civil Servant;185000;;0
39393;Other;D;Premium Units;;F;31 - 35;4,5;321695;37898;Married;;Business Owner;95000;;0
78165;Major;B;Premium Units;;F;;6,5;;;;India;;;;0
15952;Outer;C;Standard Units;Outer;M;31 - 35;5,5;147889;;Married;;Business Employee;85000;;0
73474;Outer;B;Standard Units;;M;25 - 30;10,3;134699;;Single;;Business Employee;;;0
25160;Outer;C;Standard Units;;F;;5,5;217428;;Married with Children;;Business Employee;85000;;0
24159;Central;B;Premium Units;Major;F;< 25;6,5;;;Single;;Business Owner;105000;;0
81637;Outer;B;Standard Units;Outer;M;41 - 45;13,5;228247;73846;Married with Children;;Business Owner;;;0
91729;Outer;B;Standard Units;Outer;F;25 - 30;8,75;267136;Cash;Single;;Business Employee;;;0
90669;Urban;B;Standard Units;Major;M;25 - 30;8,5;160265;59726;Single;;Business Owner;;;0
5396;Urban;B;Standard Units;Major;M;41 - 45;11,3;572965;73385;Married with Children;India;Business Owner;;;0
60681;Major;D;Premium Units;Major;F;36 - 40;3,5;153280;35852;Single;India;Business Employee;;;1
72670;Urban;B;Premium Units;;M;;2,5;;;;;;;;0
111324;Outer;B;Standard Units;;F;51 +;19,5;444999;Cash;Married with Children;;Business Owner;;;0
60058;Outer;A;Standard Units;;M;41 - 45;17;595173;;Married with Children;;Business Owner;300000;;0
36715;Major;B;Premium Units;Major;F;31 - 35;4,5;296863;29756;Married;;Business Owner;95000;;0
7457;Outer;B;Standard Units;;M;31 - 35;13,5;437216;;Single;;Civil Servant;;;0
30864;Outer;C;Standard Units;Other;M;;;;;;;;;;0
24234;Outer;C;Standard Units;Major;F;36 - 40;3,5;330178;;Single;;Business Owner;95000;;0
118151;Urban;D;Standard Units;Outer;M;31 - 35;6,5;313195;41816;Single;India;Civil Servant;;;0
74762;Major;C;Premium Units;;M;;;;;;;;;;0
19583;Urban;B;Standard Units;Outer;F;31 - 35;7;353079;;Single;;Business Employee;140000;;0
53904;Outer;B;Standard Units;;M;36 - 40;5,5;242482;;Single;;Business Owner;140000;;0
63959;Outer;C;Standard Units;;M;;7;;;Single;;Business Employee;;;0
95514;Outer;D;Standard Units;Outer;F;36 - 40;5,5;243921;34805;Married with Children;;Business Owner;;;0
118007;Outer;D;Premium Units;;M;31 - 35;3,5;140356;18203;Single;India;Business Employee;;;0
64654;Urban;D;Standard Units;Major;M;;;;;;;;;;0
39484;Other;D;Premium Units;Major;M;25 - 30;3,5;300537;31708;Single;;Business Owner;160000;;0
5094;Outer;B;Standard Units;Outer;F;36 - 40;6,5;216546;62208;Married;;Business Employee;;;0
64235;Urban;B;Premium Units;Outer;F;;3,5;;;;;;;;0
13371;Urban;B;Standard Units;Outer;F;31 - 35;10,5;320489;;Single;;Civil Servant;185000;;1
91535;Major;C;Premium Units;Major;F;51 +;2,5;;;Married with Children;India;Civil Servant;;;0
101937;Major;B;Standard Units;;M;;;;;;;;;;0
105938;Urban;C;Standard Units;;M;25 - 30;;;;Single;;;;;0
76441;Outer;B;Standard Units;Central;M;31 - 35;11,3;221971;105591;Married;;Business Employee;;;0
113120;Outer;B;Standard Units;;M;41 - 45;8,5;207411;74446;Married with Children;;Business Employee;;;0
44303;Urban;C;Standard Units;;F;51 +;7;177519;;Married;;Business Employee;120000;;0
44634;Outer;C;Standard Units;Outer;M;41 - 45;8,5;148666;Cash;Single;India;Business Owner;;;0
112921;Urban;C;Standard Units;;F;36 - 40;;;;;;;;;0
119683;Major;D;Premium Units;Major;F;< 25;2,5;202833;24794;Single;India;Business Owner;;;0
10607;Urban;B;Standard Units;Outer;M;51 +;11,3;267154;61230;Married with Children;;Civil Servant;;;0
97299;Major;B;Premium Units;Major;M;31 - 35;5,5;;;;;Other(Please specify);;;0
23321;Central;B;Premium Units;;F;31 - 35;;;;;;;;;0
116340;Urban;D;Standard Units;;M;25 - 30;5,5;;;Single;India;Business Employee;;;0
29107;Urban;B;Standard Units;Major;M;36 - 40;7;284755;;Married;;Business Owner;225000;;0
12432;Outer;C;Standard Units;;M;31 - 35;5,5;181640;;Single;;Business Owner;105000;;0
39549;Other;D;Premium Units;Major;F;25 - 30;3,5;;24684;Married with Children;;Business Owner;75000;;0
28138;Other;D;Premium Units;Major;F;< 25;2,5;54574;23854;Single;;Business Owner;;;0
40120;Outer;B;Standard Units;Outer;F;36 - 40;10,5;286791;;Married;;Business Owner;185000;;0
85463;Urban;B;Standard Units;Outer;;46 - 50;8,75;;;Married with Children;;Business Employee;;;0
85244;Urban;D;Standard Units;Outer;M;< 25;4,5;558109;43267;Single;;;;;0
13481;Outer;B;Standard Units;Outer;M;36 - 40;8;449349;;Single;;Business Owner;160000;;0
89595;Urban;D;Standard Units;Outer;M;31 - 35;6,5;118862;42750;Married with Children;;Business Employee;;;1
105744;Urban;C;Standard Units;;M;41 - 45;3,5;175692;Cash;Married with Children;India;Business Owner;;;0
19839;Outer;C;Standard Units;Outer;M;< 25;3,5;194995;;Single;;Other(Please specify);85000;;1
104357;Urban;B;Standard Units;Outer;M;25 - 30;10,3;211228;86611;Single;;Business Employee;;;0
2409;Outer;C;Standard Units;Major;M;41 - 45;7;325668;;Single;;Business Employee;225000;;0
55577;Outer;D;Standard Units;Outer;F;51 +;9,5;678346;;Married;;Business Owner;225000;;0
24479;Outer;B;Standard Units;;F;36 - 40;7;187539;;Single;;Business Employee;160000;;0
8234;Outer;C;Standard Units;Outer;F;36 - 40;5;;35488;Single;;Civil Servant;75000;8;0
93777;Urban;C;Standard Units;Outer;M;31 - 35;7,5;188387;46082;Married with Children;;Business Employee;;;0
48450;Major;D;Premium Units;Outer;F;25 - 30;2,5;;36176;Single;India;Business Employee;;;0
21693;Outer;A;Standard Units;Outer;F;36 - 40;14,5;450182;;Single;;Business Owner;300000;;0
48908;Outer;D;Premium Units;Central;F;;;;;;;;;;1
25627;Outer;C;Standard Units;Outer;F;41 - 45;6,5;225830;;Married with Children;;Civil Servant;75000;;0
69302;Urban;A;Standard Units;Outer;M;;13,5;662385;;Single;;Business Employee;;;0
76320;Major;B;Premium Units;;F;;;;;;;;;;0
3441;Major;C;Premium Units;Outer;F;;;;;;;;;;0
118304;Other;B;Premium Units;;M;51 +;5,5;;;;Non-India;;;;0
2307;Outer;B;Standard Units;;F;46 - 50;6,5;583306;62573;Married with Children;;Business Owner;;;0
53235;Outer;C;Standard Units;Outer;M;36 - 40;9,5;265525;;Married;;Business Employee;120000;;0
39699;Outer;B;Standard Units;Outer;F;36 - 40;10,5;441231;;Married with Children;;Business Employee;140000;;0
86865;Urban;B;Standard Units;;M;41 - 45;6,5;194455;62428;Married;;Business Employee;;;0
12142;Outer;B;Premium Units;Outer;M;36 - 40;5,5;339459;48150;Married with Children;India;Other(Please specify);;;0
55812;Urban;C;Standard Units;Major;M;36 - 40;6,5;232561;54544;Single;;Business Employee;;;0
86600;Outer;B;Standard Units;Outer;M;36 - 40;10,3;205242;74187;Married;;Civil Servant;;;0
83928;Urban;D;Premium Units;;F;;;;;;;;;;0
112789;Outer;B;Standard Units;Outer;F;36 - 40;6,5;264474;51238;Married with Children;;Civil Servant;;;0
104918;Urban;C;Standard Units;Outer;F;41 - 45;3,5;76824;25769;Married with Children;India;Civil Servant;;;1
86757;Major;B;Standard Units;;F;;;;;;;;;;0
3343;Urban;B;Standard Units;Outer;M;36 - 40;10,3;222226;79690;Married with Children;;Business Owner;;;0
44659;Outer;B;Standard Units;Outer;M;41 - 45;8;263359;;Married with Children;;Business Owner;120000;;0
119946;Major;D;Premium Units;;M;31 - 35;3,5;162972;34525;Single;India;Business Employee;;;0
90239;Major;C;Premium Units;Major;M;31 - 35;3,5;274500;39603;Single;;Civil Servant;;;0
43995;Major;C;Premium Units;Major;F;51 +;4,5;257299;34141;Married;;Business Owner;95000;;1
77197;Outer;B;Standard Units;;M;36 - 40;8,5;205820;69767;Married;;Business Employee;;;0
74989;Major;C;Premium Units;;F;;;;;;;;;;0
15830;Outer;C;Standard Units;Outer;F;< 25;5,5;318539;;Single;;Business Employee;75000;;0
42894;Other;D;Premium Units;Major;F;36 - 40;3,5;173585;22787;Married;;Business Employee;;;0
72656;Urban;B;Premium Units;;F;;4,5;;;;;;;;0
